j ;Ptz;t ;K;DA ;DB ;DC ;DD ;Y ;Pt;Pe;Zg;Zw;PtA ;PtB ;PtC ;PtD ;PtS;E;PeA ;PeB ;PeC ;PeD ;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
1491;648,9;-15,0;183,2;1;1;1;1;69631,69;648,90;220,00;0,00;2645,64;0,00;208,90;220,00;220,00;0,00;226,90;0,00;0,00;110,00;110,00;0,00;0,00;1322,82;1322,82;0,00;0,00;0,00;0,00
1492;640,8;-15,2;183,2;1;1;1;1;68578,69;640,80;220,00;0,00;2645,64;0,00;200,80;220,00;220,00;0,00;226,90;0,00;0,00;110,00;110,00;0,00;0,00;1322,82;1322,82;0,00;0,00;0,00;0,00
1493;643,7;-15,0;184,5;1;1;1;1;69241,69;643,70;220,00;0,00;2645,64;0,00;203,70;220,00;220,00;0,00;226,90;0,00;0,00;110,00;110,00;0,00;0,00;1322,82;1322,82;0,00;0,00;0,00;0,00
1494;592,3;-16,0;184,7;1;1;1;1;55692,11;592,30;322,60;0,00;3889,00;0,00;152,30;220,00;220,00;0,00;226,90;0,00;102,60;110,00;110,00;0,00;1243,36;1322,82;1322,82;0,00;0,00;0,00;0,00
1495;583,6;-16,0;224,7;1;1;1;1;67824,13;583,60;324,30;0,00;3890,10;0,00;143,60;220,00;220,00;0,00;226,90;0,00;104,30;110,00;110,00;0,00;1244,46;1322,82;1322,82;0,00;0,00;0,00;0,00
1496;612;-14,1;240,5;1;1;1;1;77440,69;612,00;220,00;0,00;2645,64;0,00;172,00;220,00;220,00;0,00;226,90;0,00;0,00;110,00;110,00;0,00;0,00;1322,82;1322,82;0,00;0,00;0,00;0,00
1497;549,8;-11,5;248,6;1;1;1;1;73663,78;549,80;325,10;0,00;3780,29;0,00;109,80;220,00;220,00;0,00;226,90;0,00;105,10;110,00;110,00;0,00;1134,65;1322,82;1322,82;0,00;0,00;0,00;0,00
1498;455,5;-8,5;248,6;1;1;1;1;63659,54;455,50;338,60;0,00;3833,24;0,00;15,50;220,00;220,00;0,00;226,90;0,00;118,60;110,00;110,00;0,00;1187,60;1322,82;1322,82;0,00;0,00;0,00;0,00
1499;477;-6,1;248,6;1;1;1;1;65708,99;477,00;333,70;0,00;3810,52;0,00;37,00;220,00;220,00;0,00;226,90;0,00;113,70;110,00;110,00;0,00;1164,88;1322,82;1322,82;0,00;0,00;0,00;0,00
1500;481,2;-4,7;248,6;1;1;1;1;66139,20;481,20;332,80;0,00;3805,33;0,00;41,20;220,00;220,00;0,00;226,90;0,00;112,80;110,00;110,00;0,00;1159,69;1322,82;1322,82;0,00;0,00;0,00;0,00
1501;484,6;-3,3;248,6;1;1;1;1;66492,04;484,60;332,10;0,00;3801,25;0,00;44,60;220,00;220,00;0,00;226,90;0,00;112,10;110,00;110,00;0,00;1155,61;1322,82;1322,82;0,00;0,00;0,00;0,00
1502;431,4;-2,0;248,6;1;1;1;1;55744,69;431,40;220,00;0,00;2645,64;0,00;-8,60;220,00;220,00;0,00;226,90;0,00;0,00;110,00;110,00;0,00;0,00;1322,82;1322,82;0,00;0,00;0,00;0,00
1503;429,4;-1,7;248,6;1;1;1;1;55484,69;429,40;220,00;0,00;2645,64;0,00;-10,60;220,00;220,00;0,00;226,90;0,00;0,00;110,00;110,00;0,00;0,00;1322,82;1322,82;0,00;0,00;0,00;0,00
1504;427,5;-1,5;248,6;1;1;1;1;55237,69;427,50;220,00;0,00;2645,64;0,00;-12,50;220,00;220,00;0,00;226,90;0,00;0,00;110,00;110,00;0,00;0,00;1322,82;1322,82;0,00;0,00;0,00;0,00
1505;451,8;-1,7;248,6;1;1;1;1;63340,61;451,80;339,00;0,00;3830,23;0,00;11,80;220,00;220,00;0,00;226,90;0,00;119,00;110,00;110,00;0,00;1184,59;1322,82;1322,82;0,00;0,00;0,00;0,00
1506;461,8;-3,1;248,6;1;1;1;1;64225,09;461,80;337,50;0,00;3832,28;0,00;21,80;220,00;220,00;0,00;226,90;0,00;117,50;110,00;110,00;0,00;1186,64;1322,82;1322,82;0,00;0,00;0,00;0,00
1507;475,6;-4,5;267,6;1;1;1;1;71931,68;475,60;335,80;0,00;3834,44;0,00;35,60;220,00;220,00;0,00;226,90;0,00;115,80;110,00;110,00;0,00;1188,80;1322,82;1322,82;0,00;0,00;0,00;0,00
1508;567,5;-5,3;255,7;1;1;1;1;77955,11;567,50;325,10;0,00;3795,58;0,00;127,50;220,00;220,00;0,00;226,90;0,00;105,10;110,00;110,00;0,00;1149,94;1322,82;1322,82;0,00;0,00;0,00;0,00
1509;616,5;-6,3;248,6;1;1;1;1;79807,69;616,50;220,00;0,00;2645,64;0,00;176,50;220,00;220,00;0,00;226,90;0,00;0,00;110,00;110,00;0,00;0,00;1322,82;1322,82;0,00;0,00;0,00;0,00
1510;618,6;-7,2;211,0;1;1;1;1;71808,69;618,60;220,00;0,00;2645,64;0,00;178,60;220,00;220,00;0,00;226,90;0,00;0,00;110,00;110,00;0,00;0,00;1322,82;1322,82;0,00;0,00;0,00;0,00
1511;601,5;-7,9;247,0;1;1;1;1;76571,24;601,50;320,90;0,00;3888,75;0,00;161,50;220,00;220,00;0,00;226,90;0,00;100,90;110,00;110,00;0,00;1243,11;1322,82;1322,82;0,00;0,00;0,00;0,00
1512;589,3;-8,7;186,6;1;1;1;1;56017,01;589,30;323,20;0,00;3889,48;0,00;149,30;220,00;220,00;0,00;226,90;0,00;103,20;110,00;110,00;0,00;1243,84;1322,82;1322,82;0,00;0,00;0,00;0,00
1513;574,7;-8,0;186,4;1;1;1;1;54529,47;574,70;325,00;0,00;3882,77;0,00;134,70;220,00;220,00;0,00;226,90;0,00;105,00;110,00;110,00;0,00;1237,13;1322,82;1322,82;0,00;0,00;0,00;0,00
1514;574,7;-9,7;184,5;1;1;1;1;53911,97;574,70;325,00;0,00;3882,77;0,00;134,70;220,00;220,00;0,00;226,90;0,00;105,00;110,00;110,00;0,00;1237,13;1322,82;1322,82;0,00;0,00;0,00;0,00
1515;574,5;-10,0;183,2;1;1;1;1;53469,59;574,50;325,00;0,00;3882,47;0,00;134,50;220,00;220,00;0,00;226,90;0,00;105,00;110,00;110,00;0,00;1236,83;1322,82;1322,82;0,00;0,00;0,00;0,00
1516;570,5;-10,0;184,4;1;1;1;1;57167,80;570,50;290,89;0,00;3396,02;0,00;0,00;570,50;0,00;0,00;226,90;0,00;0,00;300,40;-9,51;0,00;0,00;3338,20;57,82;0,00;0,00;0,00;0,00
1517;562,3;-9,9;184,5;1;1;1;1;56289,79;562,30;286,43;0,00;3348,87;0,00;0,00;562,30;0,00;0,00;226,90;0,00;0,00;295,94;-9,51;0,00;0,00;3291,05;57,82;0,00;0,00;0,00;0,00
1518;563,3;-10,6;186,4;1;1;1;1;56945,67;563,30;286,98;0,00;3354,62;0,00;0,00;563,30;0,00;0,00;226,90;0,00;0,00;296,48;-9,51;0,00;0,00;3296,80;57,82;0,00;0,00;0,00;0,00
1519;555,5;-9,5;217,1;1;1;1;1;64754,90;555,50;282,74;0,00;3309,77;0,00;0,00;555,50;0,00;0,00;226,90;0,00;0,00;292,25;-9,51;0,00;0,00;3251,95;57,82;0,00;0,00;0,00;0,00
1520;534,4;-8,4;235,3;1;1;1;1;66984,40;534,40;271,28;0,00;3188,44;0,00;0,00;534,40;0,00;0,00;226,90;0,00;0,00;280,79;-9,51;0,00;0,00;3130,62;57,82;0,00;0,00;0,00;0,00
1521;446,5;-6,4;248,6;1;1;1;1;57808,06;446,50;223,53;0,00;2683,02;0,00;0,00;446,50;0,00;0,00;226,90;0,00;0,00;233,04;-9,51;0,00;0,00;2625,20;57,82;0,00;0,00;0,00;0,00
1522;442,7;-3,9;248,6;1;1;1;1;57255,38;442,70;221,47;0,00;2661,17;0,00;0,00;442,70;0,00;0,00;226,90;0,00;0,00;230,97;-9,51;0,00;0,00;2603,35;57,82;0,00;0,00;0,00;0,00
1523;378,1;-1,5;248,6;1;1;1;1;47859,83;378,10;186,38;0,00;2289,72;0,00;0,00;378,10;0,00;0,00;226,90;0,00;0,00;195,88;-9,51;0,00;0,00;2231,90;57,82;0,00;0,00;0,00;0,00
1524;349;0,3;248,6;1;1;1;1;43627,47;349,00;170,57;0,00;2122,39;0,00;0,00;349,00;0,00;0,00;226,90;0,00;0,00;180,07;-9,51;0,00;0,00;2064,57;57,82;0,00;0,00;0,00;0,00
1525;301,7;2,1;248,6;1;1;1;1;36748,06;301,70;144,87;0,00;1850,42;0,00;0,00;301,70;0,00;0,00;226,90;0,00;0,00;154,38;-9,51;0,00;0,00;1792,60;57,82;0,00;0,00;0,00;0,00
1526;274,9;3,8;248,6;1;1;1;1;32850,22;274,90;130,32;0,00;1696,32;0,00;0,00;274,90;0,00;0,00;226,90;0,00;0,00;139,82;-9,51;0,00;0,00;1638,50;57,82;0,00;0,00;0,00;0,00
1527;326;4,4;248,6;1;1;1;1;40282,30;326,00;158,07;0,00;1990,14;0,00;0,00;326,00;0,00;0,00;226,90;0,00;0,00;167,58;-9,51;0,00;0,00;1932,32;57,82;0,00;0,00;0,00;0,00
1528;357,9;4,6;248,6;1;1;1;1;44921,90;357,90;175,40;0,00;2173,57;0,00;0,00;357,90;0,00;0,00;226,90;0,00;0,00;184,91;-9,51;0,00;0,00;2115,75;57,82;0,00;0,00;0,00;0,00
1529;386,3;4,4;235,3;1;1;1;1;46514,42;386,30;190,83;0,00;2336,87;0,00;0,00;386,30;0,00;0,00;226,90;0,00;0,00;200,34;-9,51;0,00;0,00;2279,05;57,82;0,00;0,00;0,00;0,00
1530;408,1;3,0;248,6;1;1;1;1;52223,09;408,10;202,67;0,00;2462,22;0,00;0,00;408,10;0,00;0,00;226,90;0,00;0,00;212,18;-9,51;0,00;0,00;2404,40;57,82;0,00;0,00;0,00;0,00
1531;429,5;1,4;267,6;1;1;1;1;59407,18;429,50;214,30;0,00;2585,27;0,00;0,00;429,50;0,00;0,00;226,90;0,00;0,00;223,80;-9,51;0,00;0,00;2527,45;57,82;0,00;0,00;0,00;0,00
1532;411,7;0,6;254,0;1;1;1;1;53851,67;411,70;204,63;0,00;2482,92;0,00;0,00;411,70;0,00;0,00;226,90;0,00;0,00;214,13;-9,51;0,00;0,00;2425,10;57,82;0,00;0,00;0,00;0,00
1533;437,7;-0,1;248,6;1;1;1;1;56528,17;437,70;218,75;0,00;2632,42;0,00;0,00;437,70;0,00;0,00;226,90;0,00;0,00;228,26;-9,51;0,00;0,00;2574,60;57,82;0,00;0,00;0,00;0,00
1534;450,8;-0,6;211,1;1;1;1;1;49963,46;450,80;225,87;0,00;2707,74;0,00;0,00;450,80;0,00;0,00;226,90;0,00;0,00;235,37;-9,51;0,00;0,00;2649,92;57,82;0,00;0,00;0,00;0,00
1535;439,4;-0,9;247,0;1;1;1;1;56423,95;439,40;219,67;0,00;2642,19;0,00;0,00;439,40;0,00;0,00;226,90;0,00;0,00;229,18;-9,51;0,00;0,00;2584,37;57,82;0,00;0,00;0,00;0,00
1536;425,3;-1,2;186,7;1;1;1;1;41600,97;425,30;212,01;0,00;2561,12;0,00;0,00;425,30;0,00;0,00;226,90;0,00;0,00;221,52;-9,51;0,00;0,00;2503,30;57,82;0,00;0,00;0,00;0,00
1537;482;0,2;184,7;1;1;1;1;47455,39;482,00;242,81;0,00;2887,14;0,00;0,00;482,00;0,00;0,00;226,90;0,00;0,00;252,32;-9,51;0,00;0,00;2829,32;57,82;0,00;0,00;0,00;0,00
1538;460,9;0,0;183,5;1;1;1;1;44841,34;460,90;231,35;0,00;2765,82;0,00;0,00;460,90;0,00;0,00;226,90;0,00;0,00;240,86;-9,51;0,00;0,00;2708,00;57,82;0,00;0,00;0,00;0,00
1539;456,3;-0,3;183,5;1;1;1;1;44334,98;456,30;228,85;0,00;2739,37;0,00;0,00;456,30;0,00;0,00;226,90;0,00;0,00;238,36;-9,51;0,00;0,00;2681,55;57,82;0,00;0,00;0,00;0,00
1540;457,9;0,0;183,5;1;1;1;1;44511,10;457,90;229,72;0,00;2748,57;0,00;0,00;457,90;0,00;0,00;226,90;0,00;0,00;239,23;-9,51;0,00;0,00;2690,75;57,82;0,00;0,00;0,00;0,00
1541;465,8;-0,1;183,5;1;1;1;1;45380,73;465,80;234,01;0,00;2793,99;0,00;0,00;465,80;0,00;0,00;226,90;0,00;0,00;243,52;-9,51;0,00;0,00;2736,17;57,82;0,00;0,00;0,00;0,00
1542;460,5;-0,3;183,5;1;1;1;1;44797,31;460,50;231,14;0,00;2763,52;0,00;0,00;460,50;0,00;0,00;226,90;0,00;0,00;240,64;-9,51;0,00;0,00;2705,70;57,82;0,00;0,00;0,00;0,00
1543;450,2;0,0;183,5;1;1;1;1;43663,50;450,20;225,54;0,00;2704,29;0,00;0,00;450,20;0,00;0,00;226,90;0,00;0,00;235,05;-9,51;0,00;0,00;2646,47;57,82;0,00;0,00;0,00;0,00
1544;448,4;0,0;186,7;1;1;1;1;44183,95;448,40;224,56;0,00;2693,94;0,00;0,00;448,40;0,00;0,00;226,90;0,00;0,00;234,07;-9,51;0,00;0,00;2636,12;57,82;0,00;0,00;0,00;0,00
1545;420,3;0,1;247,0;1;1;1;1;53662,60;420,30;209,30;0,00;2532,37;0,00;0,00;420,30;0,00;0,00;226,90;0,00;0,00;218,80;-9,51;0,00;0,00;2474,55;57,82;0,00;0,00;0,00;0,00
1546;352,2;0,4;250,8;1;1;1;1;44471,96;352,20;172,31;0,00;2140,79;0,00;0,00;352,20;0,00;0,00;226,90;0,00;0,00;181,81;-9,51;0,00;0,00;2082,97;57,82;0,00;0,00;0,00;0,00
1547;336,7;1,1;250,8;1;1;1;1;42199,08;336,70;163,89;0,00;2051,67;0,00;0,00;336,70;0,00;0,00;226,90;0,00;0,00;173,39;-9,51;0,00;0,00;1993,85;57,82;0,00;0,00;0,00;0,00
1548;318,2;1,9;250,8;1;1;1;1;39486,30;318,20;153,84;0,00;1945,29;0,00;0,00;318,20;0,00;0,00;226,90;0,00;0,00;163,34;-9,51;0,00;0,00;1887,47;57,82;0,00;0,00;0,00;0,00
1549;314,7;2,8;250,8;1;1;1;1;38973,07;314,70;151,94;0,00;1925,17;0,00;0,00;314,70;0,00;0,00;226,90;0,00;0,00;161,44;-9,51;0,00;0,00;1867,35;57,82;0,00;0,00;0,00;0,00
1550;319,9;3,3;250,8;1;1;1;1;39735,58;319,90;154,76;0,00;1955,07;0,00;0,00;319,90;0,00;0,00;226,90;0,00;0,00;164,27;-9,51;0,00;0,00;1897,25;57,82;0,00;0,00;0,00;0,00
1551;370,7;3,5;248,9;1;1;1;1;46838,27;370,70;182,36;0,00;2247,17;0,00;0,00;370,70;0,00;0,00;226,90;0,00;0,00;191,86;-9,51;0,00;0,00;2189,35;57,82;0,00;0,00;0,00;0,00
1552;412,5;3,6;212,0;1;1;1;1;45357,77;412,50;205,06;0,00;2487,52;0,00;0,00;412,50;0,00;0,00;226,90;0,00;0,00;214,57;-9,51;0,00;0,00;2429,70;57,82;0,00;0,00;0,00;0,00
1553;466,1;3,6;200,6;1;1;1;1;49418,19;466,10;234,18;0,00;2795,72;0,00;0,00;466,10;0,00;0,00;226,90;0,00;0,00;243,68;-9,51;0,00;0,00;2737,90;57,82;0,00;0,00;0,00;0,00
1554;487,2;3,2;248,9;1;1;1;1;63801,24;487,20;245,64;0,00;2917,04;0,00;0,00;487,20;0,00;0,00;226,90;0,00;0,00;255,15;-9,51;0,00;0,00;2859,22;57,82;0,00;0,00;0,00;0,00
1555;411,5;2,8;250,8;1;1;1;1;53167,53;411,50;204,52;0,00;2481,77;0,00;0,00;411,50;0,00;0,00;226,90;0,00;0,00;214,02;-9,51;0,00;0,00;2423,95;57,82;0,00;0,00;0,00;0,00
1556;406,3;2,4;251,4;1;1;1;1;52526,04;406,30;201,69;0,00;2451,87;0,00;0,00;406,30;0,00;0,00;226,90;0,00;0,00;211,20;-9,51;0,00;0,00;2394,05;57,82;0,00;0,00;0,00;0,00
1557;417,4;1,9;250,8;1;1;1;1;54032,69;417,40;207,72;0,00;2515,69;0,00;0,00;417,40;0,00;0,00;226,90;0,00;0,00;217,23;-9,51;0,00;0,00;2457,87;57,82;0,00;0,00;0,00;0,00
1558;418,8;1,3;186,9;1;1;1;1;40915,86;418,80;208,48;0,00;2523,74;0,00;0,00;418,80;0,00;0,00;226,90;0,00;0,00;217,99;-9,51;0,00;0,00;2465,92;57,82;0,00;0,00;0,00;0,00
1559;407,2;0,7;186,7;1;1;1;1;39577,08;407,20;202,18;0,00;2457,04;0,00;0,00;407,20;0,00;0,00;226,90;0,00;0,00;211,69;-9,51;0,00;0,00;2399,22;57,82;0,00;0,00;0,00;0,00
1560;467,8;0,2;179,0;1;1;1;1;44542,93;467,80;235,10;0,00;2805,49;0,00;0,00;467,80;0,00;0,00;226,90;0,00;0,00;244,61;-9,51;0,00;0,00;2747,67;57,82;0,00;0,00;0,00;0,00
1561;460,1;0,8;181,6;1;1;1;1;44314,53;460,10;230,92;0,00;2761,22;0,00;0,00;460,10;0,00;0,00;226,90;0,00;0,00;240,42;-9,51;0,00;0,00;2703,40;57,82;0,00;0,00;0,00;0,00
1562;469,3;1,0;171,9;1;1;1;1;43029,38;469,30;235,92;0,00;2814,12;0,00;0,00;469,30;0,00;0,00;226,90;0,00;0,00;245,42;-9,51;0,00;0,00;2756,30;57,82;0,00;0,00;0,00;0,00
1563;462,7;0,4;171,4;1;1;1;1;42228,28;462,70;232,33;0,00;2776,17;0,00;0,00;462,70;0,00;0,00;226,90;0,00;0,00;241,84;-9,51;0,00;0,00;2718,35;57,82;0,00;0,00;0,00;0,00
1564;469,4;0,1;171,3;1;1;1;1;42898,17;469,40;235,97;0,00;2814,69;0,00;0,00;469,40;0,00;0,00;226,90;0,00;0,00;245,48;-9,51;0,00;0,00;2756,87;57,82;0,00;0,00;0,00;0,00
1565;468,4;-0,6;171,3;1;1;1;1;42794,72;468,40;235,43;0,00;2808,94;0,00;0,00;468,40;0,00;0,00;226,90;0,00;0,00;244,93;-9,51;0,00;0,00;2751,12;57,82;0,00;0,00;0,00;0,00
1566;475,4;-0,4;171,3;1;1;1;1;43518,89;475,40;239,23;0,00;2849,19;0,00;0,00;475,40;0,00;0,00;226,90;0,00;0,00;248,74;-9,51;0,00;0,00;2791,37;57,82;0,00;0,00;0,00;0,00
1567;454,5;-1,0;170,7;1;1;1;1;41220,02;454,50;227,88;0,00;2729,02;0,00;0,00;454,50;0,00;0,00;226,90;0,00;0,00;237,38;-9,51;0,00;0,00;2671,20;57,82;0,00;0,00;0,00;0,00
1568;439,2;-0,4;171,9;1;1;1;1;39905,67;439,20;219,57;0,00;2641,04;0,00;0,00;439,20;0,00;0,00;226,90;0,00;0,00;229,07;-9,51;0,00;0,00;2583,22;57,82;0,00;0,00;0,00;0,00
1569;431,7;0,7;181,6;1;1;1;1;41217,60;431,70;215,49;0,00;2597,92;0,00;0,00;431,70;0,00;0,00;226,90;0,00;0,00;225,00;-9,51;0,00;0,00;2540,10;57,82;0,00;0,00;0,00;0,00
1570;418,6;2,3;184,7;1;1;1;1;40435,05;418,60;208,38;0,00;2522,59;0,00;0,00;418,60;0,00;0,00;226,90;0,00;0,00;217,88;-9,51;0,00;0,00;2464,77;57,82;0,00;0,00;0,00;0,00
1571;352,9;4,0;186,6;1;1;1;1;33488,14;352,90;172,69;0,00;2144,82;0,00;0,00;352,90;0,00;0,00;226,90;0,00;0,00;182,19;-9,51;0,00;0,00;2087,00;57,82;0,00;0,00;0,00;0,00
1572;231,6;5,4;186,6;1;1;1;1;19931,29;231,60;106,80;0,00;1447,34;0,00;0,00;231,60;0,00;0,00;226,90;0,00;0,00;116,30;-9,51;0,00;0,00;1389,52;57,82;0,00;0,00;0,00;0,00
1573;207,1;6,5;184,9;1;1;1;1;17034,17;207,10;93,49;0,00;1306,47;0,00;0,00;207,10;0,00;0,00;226,90;0,00;0,00;102,99;-9,51;0,00;0,00;1248,65;57,82;0,00;0,00;0,00;0,00
1574;201,8;7,5;184,7;1;1;1;1;16428,60;201,80;90,61;0,00;1275,99;0,00;0,00;201,80;0,00;0,00;226,90;0,00;0,00;100,11;-9,51;0,00;0,00;1218,17;57,82;0,00;0,00;0,00;0,00
1575;251,8;7,9;183,7;1;1;1;1;21847,37;251,80;117,77;0,00;1563,49;0,00;0,00;251,80;0,00;0,00;226,90;0,00;0,00;127,27;-9,51;0,00;0,00;1505,67;57,82;0,00;0,00;0,00;0,00
1576;267,7;7,9;182,0;1;1;1;1;23384,47;267,70;126,40;0,00;1654,92;0,00;0,00;267,70;0,00;0,00;226,90;0,00;0,00;135,91;-9,51;0,00;0,00;1597,10;57,82;0,00;0,00;0,00;0,00
1577;293,4;7,4;182,0;1;1;1;1;26192,56;293,40;140,37;0,00;1802,69;0,00;0,00;293,40;0,00;0,00;226,90;0,00;0,00;149,87;-9,51;0,00;0,00;1744,87;57,82;0,00;0,00;0,00;0,00
1578;347,6;6,4;186,6;1;1;1;1;32895,79;347,60;169,81;0,00;2114,34;0,00;0,00;347,60;0,00;0,00;226,90;0,00;0,00;179,31;-9,51;0,00;0,00;2056,52;57,82;0,00;0,00;0,00;0,00
1579;428;5,5;225,1;1;1;1;1;50100,57;428,00;213,48;0,00;2576,64;0,00;0,00;428,00;0,00;0,00;226,90;0,00;0,00;222,99;-9,51;0,00;0,00;2518,82;57,82;0,00;0,00;0,00;0,00
1580;452;4,9;227,6;1;1;1;1;53851,10;452,00;226,52;0,00;2714,64;0,00;0,00;452,00;0,00;0,00;226,90;0,00;0,00;236,02;-9,51;0,00;0,00;2656,82;57,82;0,00;0,00;0,00;0,00
1581;459;4,4;192,9;1;1;1;1;46797,21;459,00;230,32;0,00;2754,89;0,00;0,00;459,00;0,00;0,00;226,90;0,00;0,00;239,83;-9,51;0,00;0,00;2697,07;57,82;0,00;0,00;0,00;0,00
1582;458,8;3,9;186,6;1;1;1;1;45323,83;458,80;230,21;0,00;2753,74;0,00;0,00;458,80;0,00;0,00;226,90;0,00;0,00;239,72;-9,51;0,00;0,00;2695,92;57,82;0,00;0,00;0,00;0,00
1583;444,5;3,4;184,6;1;1;1;1;43280,73;444,50;222,44;0,00;2671,52;0,00;0,00;444,50;0,00;0,00;226,90;0,00;0,00;231,95;-9,51;0,00;0,00;2613,70;57,82;0,00;0,00;0,00;0,00
1584;418,2;2,9;173,2;1;1;1;1;37996,94;418,20;208,16;0,00;2520,29;0,00;0,00;418,20;0,00;0,00;226,90;0,00;0,00;217,66;-9,51;0,00;0,00;2462,47;57,82;0,00;0,00;0,00;0,00
1585;383,9;3,8;171,3;1;1;1;1;34053,04;383,90;189,53;0,00;2323,07;0,00;0,00;383,90;0,00;0,00;226,90;0,00;0,00;199,03;-9,51;0,00;0,00;2265,25;57,82;0,00;0,00;0,00;0,00
1586;384,7;2,5;170,1;1;1;1;1;33907,85;384,70;189,96;0,00;2327,67;0,00;0,00;384,70;0,00;0,00;226,90;0,00;0,00;199,47;-9,51;0,00;0,00;2269,85;57,82;0,00;0,00;0,00;0,00
1587;412,8;0,0;170,1;1;1;1;1;36796,53;412,80;205,22;0,00;2489,24;0,00;0,00;412,80;0,00;0,00;226,90;0,00;0,00;214,73;-9,51;0,00;0,00;2431,42;57,82;0,00;0,00;0,00;0,00
1588;431,2;-0,2;171,1;1;1;1;1;38903,27;431,20;215,22;0,00;2595,04;0,00;0,00;431,20;0,00;0,00;226,90;0,00;0,00;224,73;-9,51;0,00;0,00;2537,22;57,82;0,00;0,00;0,00;0,00
1589;458,7;-2,0;173,0;1;1;1;1;42182,51;458,70;230,16;0,00;2753,17;0,00;0,00;458,70;0,00;0,00;226,90;0,00;0,00;239,66;-9,51;0,00;0,00;2695,35;57,82;0,00;0,00;0,00;0,00
1590;464;-1,7;178,6;1;1;1;1;44040,70;464,00;233,04;0,00;2783,64;0,00;0,00;464,00;0,00;0,00;226,90;0,00;0,00;242,54;-9,51;0,00;0,00;2725,82;57,82;0,00;0,00;0,00;0,00
1591;462;-1,0;194,6;1;1;1;1;47537,08;462,00;231,95;0,00;2772,14;0,00;0,00;462,00;0,00;0,00;226,90;0,00;0,00;241,46;-9,51;0,00;0,00;2714,32;57,82;0,00;0,00;0,00;0,00
1592;438,8;0,4;213,7;1;1;1;1;49032,91;438,80;219,35;0,00;2638,74;0,00;0,00;438,80;0,00;0,00;226,90;0,00;0,00;228,85;-9,51;0,00;0,00;2580,92;57,82;0,00;0,00;0,00;0,00
1593;353;2,5;242,7;1;1;1;1;43190,07;353,00;172,74;0,00;2145,39;0,00;0,00;353,00;0,00;0,00;226,90;0,00;0,00;182,25;-9,51;0,00;0,00;2087,57;57,82;0,00;0,00;0,00;0,00
1594;294,4;4,9;242,7;1;1;1;1;34854,98;294,40;140,91;0,00;1808,44;0,00;0,00;294,40;0,00;0,00;226,90;0,00;0,00;150,41;-9,51;0,00;0,00;1750,62;57,82;0,00;0,00;0,00;0,00
1595;243,9;6,9;242,7;1;1;1;1;27672,01;243,90;113,48;0,00;1518,07;0,00;0,00;243,90;0,00;0,00;226,90;0,00;0,00;122,98;-9,51;0,00;0,00;1460,25;57,82;0,00;0,00;0,00;0,00
1596;217,2;7,9;242,7;1;1;1;1;23874,28;217,20;98,97;0,00;1364,54;0,00;0,00;217,20;0,00;0,00;226,90;0,00;0,00;108,48;-9,51;0,00;0,00;1306,72;57,82;0,00;0,00;0,00;0,00
1597;203,5;8,2;242,7;1;1;1;1;21925,63;203,50;91,53;0,00;1285,77;0,00;0,00;203,50;0,00;0,00;226,90;0,00;0,00;101,04;-9,51;0,00;0,00;1227,95;57,82;0,00;0,00;0,00;0,00
1598;208,5;8,3;242,7;1;1;1;1;22636,82;208,50;94,25;0,00;1314,52;0,00;0,00;208,50;0,00;0,00;226,90;0,00;0,00;103,75;-9,51;0,00;0,00;1256,70;57,82;0,00;0,00;0,00;0,00
1599;237,1;8,5;242,7;1;1;1;1;26704,79;237,10;109,78;0,00;1478,97;0,00;0,00;237,10;0,00;0,00;226,90;0,00;0,00;119,29;-9,51;0,00;0,00;1421,15;57,82;0,00;0,00;0,00;0,00
1600;272,6;8,5;231,6;1;1;1;1;30321,57;272,60;129,07;0,00;1683,09;0,00;0,00;272,60;0,00;0,00;226,90;0,00;0,00;138,57;-9,51;0,00;0,00;1625,27;57,82;0,00;0,00;0,00;0,00
1601;304,9;7,9;234,5;1;1;1;1;35146,24;304,90;146,61;0,00;1868,82;0,00;0,00;304,90;0,00;0,00;226,90;0,00;0,00;156,12;-9,51;0,00;0,00;1811,00;57,82;0,00;0,00;0,00;0,00
1602;368,4;7,1;242,7;1;1;1;1;45380,52;368,40;181,11;0,00;2233,94;0,00;0,00;368,40;0,00;0,00;226,90;0,00;0,00;190,61;-9,51;0,00;0,00;2176,12;57,82;0,00;0,00;0,00;0,00
1603;394,5;6,1;267,6;1;1;1;1;53955,48;394,50;195,28;0,00;2384,02;0,00;0,00;394,50;0,00;0,00;226,90;0,00;0,00;204,79;-9,51;0,00;0,00;2326,20;57,82;0,00;0,00;0,00;0,00
1604;449,3;4,8;254,0;1;1;1;1;59430,58;449,30;225,05;0,00;2699,12;0,00;0,00;449,30;0,00;0,00;226,90;0,00;0,00;234,56;-9,51;0,00;0,00;2641,30;57,82;0,00;0,00;0,00;0,00
1605;404;3,4;242,7;1;1;1;1;50444,16;404,00;200,44;0,00;2438,64;0,00;0,00;404,00;0,00;0,00;226,90;0,00;0,00;209,95;-9,51;0,00;0,00;2380,82;57,82;0,00;0,00;0,00;0,00
1606;435,1;2,1;211,2;1;1;1;1;48021,57;435,10;217,34;0,00;2617,47;0,00;0,00;435,10;0,00;0,00;226,90;0,00;0,00;226,84;-9,51;0,00;0,00;2559,65;57,82;0,00;0,00;0,00;0,00
